"","GSM461176_untreated_single","GSM461177_untreated_paired","GSM461178_untreated_paired","GSM461179_treated_single","GSM461180_treated_paired","GSM461181_treated_paired","GSM461182_untreated_single"
"FBgn0034058",344.446638104546,321.390421762035,374.173982524076,393.92771602252,414.438985512952,403.517182705988,488.730700071369
"FBgn0034059",404.92763237558,340.089500846372,456.060082043022,510.065767758242,439.081303570479,428.222316341048,454.519551066374
"FBgn0020236",6973.01609558968,8331.60842451473,7731.41256291388,6452.72432042466,7755.60955592345,7244.0941847694,8745.83587777716
"FBgn0034060",2310.81652501401,2587.48506829508,2351.95074729419,2154.83168963713,2425.02811793389,2206.9919380654,2496.19205061452
"FBgn0034061",334.858187793285,276.980108936736,351.427843768813,324.087941667929,360.673927932893,353.19191048642,356.7734110521
"FBgn0034063",366.573831130534,403.198892756008,471.982379171706,499.079735837296,488.365939685532,546.25795481967,458.185031316909
"FBgn0034062",168.166666997509,123.88139893373,133.064911718288,148.311430932781,157.934856641422,177.510960192657,158.837477523195
"FBgn0010590",1445.64327769788,1515.79409827404,1785.57189228814,1521.56542105113,1870.57596163954,2083.4662698901,1904.82790352816
"FBgn0034065",213.896199251217,186.990790843366,208.127169610656,185.977826090313,196.018439093964,228.751237361671,259.027271037826
"FBgn0034066",2499.63523883578,2447.24197516255,3010.45146425905,2307.06670339882,2664.73066631165,2680.96450187878,2541.39964037112
"FBgn0034067",129.812865752463,161.279557102403,175.145268415525,250.32458448443,319.230029381598,316.591712508553,120.960848267664
"FBgn0034068",2150.02558902517,2080.27254813245,2084.68361691985,2025.35345628311,1912.01986019083,1960.85560666424,1991.57760279083
"FBgn0034071",3409.06287220388,3190.53036876493,2889.89692885616,3120.03306554888,3056.76754449958,3008.5362737807,2874.95834316983
"FBgn0034072",7165.52267491578,7247.0618376232,6722.62130911797,7884.04733641086,7831.77672082854,7461.86536273771,7714.61410062657
"FBgn0083983",123.912280945533,61.940699466865,108.044159087499,238.553835997701,150.094119077664,151.89082160815,177.164878775871
"FBgn0034073",833.457603978881,800.554323298161,672.14840021802,799.626180531768,585.815106549389,578.283128050304,882.158913628822
"FBgn0014020",18600.1184576455,13404.9023185838,13571.4836883276,18463.5960762826,13137.7158407606,12930.8499455805,20403.2849012295
"FBgn0265605",1118.16082091326,1085.71527933429,971.260124849728,1414.84396810479,1115.62494478622,1094.34591953823,1050.77100515344
"FBgn0034075",196.932017931293,211.533332141558,177.419882291051,188.331975787659,161.295172740176,193.06604433325,196.714106778726
"FBgn0034076",16.9641813199241,14.0243093132525,3.41192081328944,10.9860319209468,11.2010536625122,2.74501484834005,13.4400942519627
"FBgn0010052",37.6162281441796,23.3738488554208,31.8445942573681,28.2497963681488,36.9634770862903,31.1101682811873,29.3238420042822
"FBgn0050095",16.9641813199241,11.6869244277104,5.68653468881574,15.6943313156382,13.4412643950147,3.66001979778674,13.4400942519627
"FBgn0086676",6205.2024975879,8007.88061786715,7130.91449977494,6864.70051746016,8307.8215014853,8975.28354912252,8143.47528993919
"FBgn0001124",1369.67324830866,1601.10864659632,1629.76084181459,2143.0609411504,2451.91064672392,2488.81346249498,1355.00586594787
"FBgn0050094",140.138889164591,91.1580105361409,118.279921527367,125.554650525106,87.3682185675952,95.1605147424551,156.393824022838
"FBgn0027091",1864.58479898992,2076.76647080413,2041.46595328485,1216.31067696196,1405.73223464528,1335.90722619216,2211.50641782295
"FBgn0029175",220.534357159014,212.702024584329,225.186773677103,242.477418826611,246.423180575269,176.59595524321,230.925255783722
"FBgn0034081",179.967836611369,126.218783819272,167.184119851183,195.394424879696,147.853908345161,172.020930495977,195.492280028548
"FBgn0034083",2891.28655539576,3365.83423518059,3030.92298913879,2569.16203636998,2423.90801256764,2293.00240331339,2604.9346313804
"FBgn0267655",59.0058480693013,65.4467767951781,32.9819011951313,68.2703412230263,33.6031609875366,31.1101682811873,37.8766292555311
"FBgn0267656",112.848684432539,47.9163901536125,39.8057428217102,61.2078921309891,29.1227395225317,21.0451138372737,45.2075897566017
"FBgn0034082",34.6659357407145,24.5425412981918,9.09845550210518,36.0969620259679,14.5613697612659,11.8950643428069,17.1055745024979
"FBgn0034084",360.673246323604,336.583423518059,373.036675586312,332.71982389153,353.953295735386,443.777400481642,375.100812304776
"FBgn0034085",9.58845031126146,16.3616941987945,15.9222971286841,10.2013153551648,10.080948296261,11.8950643428069,14.6619210021411
"FBgn0015754",2428.82822115261,2389.97604546677,2481.60373819919,2700.20970285556,2596.40423897033,2377.18285866249,2717.34269239681
"FBgn0034086",394.601608963452,250.100182753002,287.738655254076,363.323769957025,311.389291817839,281.821524429579,262.692751288361
"FBgn0034087",4449.04094442532,4762.42170429198,4347.92442306851,4763.2295542962,5581.48504002983,5253.95841972286,5257.52050601776
"FBgn0262166",392.388889660854,371.64419680119,387.821665777233,358.615470562334,387.556456722922,409.922217352114,355.551584301921
"FBgn0265177",185.868421418299,177.641251301198,205.85255573513,301.331161260254,194.898333727712,187.57601463657,223.594295282652
"FBgn0015295",1207.40716611808,1324.12853765959,1290.84337436117,1263.39367090888,1521.10308736916,1560.0834388066,1203.49934892575
"FBgn0034091",1245.76096736312,1166.3550578855,1230.56610665973,1197.4774793832,1121.22547161747,1312.11709750654,1502.84690271946
"FBgn0034093",205.782895141688,167.123019316258,266.129823436577,295.053428733999,241.942759110264,277.246499682345,303.013034044249
"FBgn0034094",225.697368865077,293.34180313553,316.171328698155,177.345943866712,210.57980885523,259.861405642858,423.973882311913
"FBgn0034095",31.7156433372494,24.5425412981918,31.8445942573681,34.5275288944041,17.9216858600195,42.0902276745475,39.0984560057096
"FBgn0034098",1070.95614245782,986.376421698756,818.860995189466,1131.56128785752,1004.73451352735,908.599914800557,1176.61916042182
"FBgn0025519",757.487574589655,740.951008716838,775.643331554467,882.021419938868,873.682185675952,935.135058334511,854.056898374718
"FBgn0015925",927.129387788897,908.074028033096,917.80669877486,995.805321977246,999.133986696089,994.610380048545,965.243132640955
"FBgn0001308",5536.96126820306,7114.99959159008,6216.51972181336,4701.23694559943,5990.32349871153,6125.95813654555,5763.35678059162
"FBgn0053017",23.6023392277205,11.6869244277104,13.6476832531578,18.8331975787659,10.080948296261,18.3000989889337,18.3274012526764
"FBgn0028424",512.613305102055,273.474031608423,288.87596219184,410.40676390394,269.945393266544,301.951633317406,123.404501768021
"FBgn0034109",355.51023461754,308.534804891554,307.07287319605,352.337738036078,338.271820607869,307.441663014086,299.347553793714
"FBgn0034110",1704.53143610194,2323.36057622882,2412.22801499564,1512.93353882753,1963.54470703839,2006.60585413658,1880.39136852459
"FBgn0267793",22.8647661268543,17.5303866415656,13.6476832531578,29.8192294997126,17.9216858600195,22.8751237361671,12.2182675017842
"FBgn0085428",59.0058480693013,45.5790052680705,64.8264954524994,41.5899779864413,75.0470595388318,36.6001979778674,29.3238420042822
"FBgn0034113",643.90131705625,576.165374286122,511.788121993416,645.037017072731,562.292893858113,529.78786572963,439.857630064232
"FBgn0050096",62.6937135736326,52.5911599246967,45.4922775105259,83.1799559728826,35.8433717200391,58.5603167645878,73.3096050107054
"FBgn0034114",573.831872473955,584.346221385519,560.692320317232,528.114248771226,523.08920603932,547.172959769117,471.625125568871
"FBgn0262511",1756.16155316258,1851.20882934932,1881.10567506025,1820.54243261403,1642.07446692429,1800.72974051107,1810.74724376442
"FBgn0010611",2702.467841574,3420.76277999083,3657.57911184628,3087.07496978604,3512.65042856383,3677.40489182622,3048.45774169517
"FBgn0034117",1172.0036572765,1216.60883292465,1326.09988943183,1484.68374245938,1258.99843166637,1410.02262709734,1304.91096919056
"FBgn0034118",1048.82894943183,876.519332078278,1065.65660068407,1053.08963127933,963.29061497605,1035.78560277365,924.922849885067
"FBgn0262560",566.456141465292,532.923753903593,564.104241130521,506.926901495115,524.209311405571,560.898034010817,592.585973836535
"FBgn0034126",572.356726272223,544.610678331304,649.402261462757,737.633571834997,544.371207998093,526.127845931843,658.56461834617
"FBgn0034127",28.0277778329181,32.7233883975891,45.4922775105259,14.1248981840744,23.5222126912756,10.9800593933602,35.4329757551743
"FBgn0011260",123.174707844666,114.531859391562,113.730693776315,613.648354441455,504.047414813049,462.077499470575,111.186234266237
"FBgn0034136",19.9144737233892,14.0243093132525,23.8834456930261,18.8331975787659,13.4412643950147,12.8100692922536,20.7710547530332
"FBgn0034137",27.2902047320518,45.5790052680705,27.2953665063155,22.7567804076754,26.8825287900293,21.9601187867204,40.320282755888
"FBgn0034138",26286.3677417729,23129.5921348816,31289.5884717397,23683.5306718639,26078.2931370609,26156.3314848829,28119.1208286062
"FBgn0034139",25.8150585303193,21.0364639698787,32.9819011951313,58.0690258678614,54.8851629463098,69.540376157948,28.1020152541037
"FBgn0034140",21.3896199251217,14.0243093132525,17.0596040664472,41.5899779864413,36.9634770862903,21.9601187867204,18.3274012526764
"FBgn0016131",491.9612582778,419.560586954802,469.70776529618,505.357468363551,487.245834319281,462.992504420022,595.029627336892
"FBgn0003274",30222.0578079953,34116.4697893721,39918.3362085487,38991.7814371374,38379.2902692318,35496.7020088347,40633.0704039336
"FBgn0034141",640.951024652785,1010.91896299695,937.140916716834,914.194799135927,922.966821791006,1011.99547408803,1081.3166739079
"FBgn0034142",1070.21856935695,1056.49796826502,1037.22392723999,1197.4774793832,1345.24654486772,1390.80752315896,1113.08416941254
"FBgn0040505",76.7076024900917,94.664087864454,81.8860995189466,53.36072647317,42.5640039175464,28.3651534328472,25.6583617537469
"FBgn0024315",196.194444830427,212.702024584329,208.127169610656,36.0969620259679,40.323793185044,45.7502474723342,207.710547530332
"FBgn0050463",24.3399123285868,21.0364639698787,26.1580595685524,155.373880024818,124.331695653886,85.0954602985416,19.5492280028548
"FBgn0013763",41431.6937949608,51160.6803747449,61380.4554310771,27088.4158507916,33096.8733619911,34812.2783066485,42806.7001925011
"FBgn0267002",1486.94737134639,1547.34879422885,1262.41070091709,1288.5046010139,1157.06884333751,1208.72153821907,1330.5693309443
"FBgn0010213",1332.05702016448,1483.07070987645,1650.23236669433,1565.50954873491,1824.65164162324,1656.1589584985,1692.23004899712
"FBgn0034158",7751.15571700359,6585.5819150148,6101.65172109929,7104.82378658943,6004.8848684728,6003.34747331969,6512.336578451
"FBgn0034159",37.6162281441796,33.8920808403601,37.5311289461839,18.8331975787659,20.161896592522,23.7901286856138,23.21470825339
"FBgn0265658",19.9144737233892,18.6990790843366,22.746138755263,21.9720638418935,17.9216858600195,2.74501484834005,37.8766292555311
"FBgn0265529",33.190789538982,33.8920808403601,18.1969110042104,14.9096147498563,2.24021073250244,12.8100692922536,17.1055745024979
"FBgn0265530",118.011696138603,107.519704734935,65.9638023902626,44.728844249569,35.8433717200391,24.7051336350605,64.7568177594564
"FBgn0034160",92.9342107091495,99.3388576355382,52.3161191371048,47.0829939469147,31.3629502550342,31.1101682811873,46.4294165067801
"FBgn0263336",318.631579574227,232.569796111436,191.067565544209,174.207077603584,90.7285346663489,68.6253712085013,212.597854531046
"FBgn0085488",19.1769006225229,18.6990790843366,15.9222971286841,13.3401816182925,14.5613697612659,8.23504454502016,15.8837477523195
"FBgn0085489",19.1769006225229,15.1930017560235,17.0596040664472,18.8331975787659,10.080948296261,7.32003959557347,20.7710547530332
"FBgn0263659",583.420322785217,445.271820695765,238.834456930261,348.414155207169,161.295172740176,142.740772113683,186.939492777299
"FBgn0025830",655.702486670111,639.274766195758,671.011093280257,655.238332427896,637.339953396945,680.763682388333,748.979797859374
"FBgn0025832",604.072369609472,657.973845280094,678.972241844599,684.272845361827,597.016160211901,620.373355724852,813.73661561883
"FBgn0026533",6757.64475013673,7880.49314160511,6885.2562012181,6737.57643380349,6548.13597110464,6725.28637843313,6810.46230549453
"FBgn0014870",1570.29313174428,1692.26665713246,1166.87691814499,1524.70428731425,1271.31959069514,1263.62183518587,1252.37241893288
"FBgn0028737",11419.8443207124,12139.2084030628,13445.2426182359,10414.7582610575,13061.5486758555,12961.9601138617,13055.2188256565
"FBgn0034162",12.5387427147265,11.6869244277104,29.5699803818418,17.2637644472021,15.6814751275171,34.770188078974,17.1055745024979
"FBgn0034166",73.0197369857603,68.9528541234912,78.4741787056572,69.8397743545901,81.7676917363391,78.6904256524148,105.077100515344
"FBgn0085444",2062.25439002208,1769.40035835535,1608.15200999709,2041.04778759875,1732.80300159064,1538.12332001988,2033.1197122969
"FBgn0085220",323.057018179425,212.702024584329,292.287883005129,347.629438641387,336.031609875366,279.076509581239,311.565821295498
"FBgn0265174",767.813598001783,710.565005204791,752.897192799204,895.361601557161,947.609139848533,1043.10564236922,814.958442369008
"FBgn0034172",317.156433372494,395.018045656611,361.663606208681,351.553021470296,343.872347439125,391.622118363181,332.336876048531
"FBgn0034175",78.1827486918242,63.109391909636,95.5337827721044,72.9786406177178,68.3264273413245,45.7502474723342,112.408061016415
"FBgn0034176",2342.53216835126,2437.89243562038,2566.90175853142,2206.62298297873,2274.93399885623,2172.22174998643,2835.85988716412
"FBgn0034177",133.500731256794,130.893553590356,151.261822722499,178.130660432494,152.334329810166,135.420732518109,188.161319527477
"FBgn0026402",402.714913072981,391.511968328298,442.412398789864,350.768304904514,385.31624599042,402.602177756541,417.864748561021
"FBgn0034179",1242.07310185879,1194.403676512,1338.61026574722,1202.18577877789,1306.04285704892,1279.17691932646,1128.96791716486
"FBgn0034180",3184.84064954054,3097.03497334325,2828.48235421695,3435.48912499321,3089.25060012087,2925.27082338105,3164.53128296212
"FBgn0034181",1969.32017931293,1906.13737415956,1836.75070448748,1945.31236657336,2060.99387390225,1988.30575514764,1788.75436226121
"FBgn0263864",669.71637558657,660.311230165636,562.966934192758,686.626995059172,516.368573841813,459.332484622235,681.77932659956
"FBgn0023172",5157.11112125693,5218.21175697268,4278.54869986496,4626.68887185015,4584.59126406625,4327.97341088282,4269.06266512341
"FBgn0034182",119.486842340335,148.423940231922,147.849901909209,127.908800222452,113.130641991373,136.335737467556,105.077100515344
"FBgn0034184",1401.38889164591,1439.82908949392,1431.8694346438,1444.6631976045,1515.5025605379,1595.76863183502,1311.02010294145
"FBgn0026721",6360.09284876981,7548.58448785813,8587.80468704953,3545.34944420268,4615.95421432128,4453.32908895701,4608.73050167301
"FBgn0086350",314.206140969029,227.895026340352,204.715248797367,433.948260877397,239.702548377761,241.561306653925,333.55870279871
"FBgn0034186",485.323100370003,475.657824207812,507.238894242364,475.538238863838,515.248468475562,527.04285088129,532.716463077793
"FBgn0034187",91.459064507417,78.3023936656595,75.0622578923677,100.443720420085,114.250747357625,79.6054306018615,69.6441247601701
"FBgn0050460",761.913013194853,815.747325054184,651.676875338284,677.995112835571,752.710806120821,751.219063495728,436.192149813697
"FBgn0010591",2528.40058976956,2822.39224929206,2989.97993937932,1614.16197581339,1905.29922799333,1926.08541858527,3102.21811870302
"FBgn0034191",163.741228392311,184.653405957824,224.04946673934,192.255558616568,173.616331768939,166.530900799296,234.590736034257
"FBgn0010226",229.385234369409,209.195947256016,284.326734440787,237.769119431919,291.227395225317,283.651534328472,211.376027780867
"FBgn0050456",1184.54239999122,1220.11491025296,1243.07648297512,1233.57444140916,1258.99843166637,1220.61660256188,1055.65831215416
"FBgn0034194",562.030702860095,632.262611539131,618.694974143152,651.314749598987,636.219848030693,662.463583399399,747.757971109195
"FBgn0000079",163.003655291445,430.078818939742,388.958972714996,52.5760099073881,192.65812299521,208.621128473844,218.706988281938
"FBgn0000078",35.4035088415808,56.0972372530098,77.336871767894,11.7707484867287,39.2036878187927,29.2801583822939,45.2075897566017
"FBgn0034198",2731.97076560865,2267.26333897581,2951.31150349537,3061.17932311524,2665.85077167791,2850.24041752642,1774.09244125907
"FBgn0265541",6.6381579077964,40.9042354969863,88.7099411455255,19.6179141445478,85.1280078350928,91.5004949446684,1.22182675017842
"FBgn0034199",202.095029637357,144.917862903609,163.772199037893,203.241590537515,212.820019587732,220.516192816651,109.964407516058
"FBgn0034200",154.890351181916,128.556168704814,125.103763153946,204.811023669079,141.133276147654,181.170979990443,72.087778260527
"FBgn0262563",62.6937135736326,42.0729279397574,78.4741787056572,156.943313156382,116.490958090127,53.0702870679077,59.8695107587427
"FBgn0265487",3187.05336884314,2673.96830906013,1965.26638845472,3891.4094497125,2608.72539799909,2417.44307643814,2063.66538105136
"FBgn0010620",38.3538012450458,18.6990790843366,21.6088318174998,47.8677105126966,40.323793185044,31.1101682811873,23.21470825339
"FBgn0034210",348.872076709744,383.3311212289,321.857863386971,355.476604299206,327.070766945357,424.562296543261,377.544465805133
"FBgn0016697",1063.58041144916,1435.15431972283,1576.30741573972,1611.80782611605,1886.25743676706,1831.83990879226,1671.45899424408
"FBgn0021818",2315.24196361921,2607.35283982218,2496.38872839011,2307.8514199646,2558.32065651779,2441.23320512375,2414.32965835256
"FBgn0022029",1624.87354120838,1341.65892430115,1476.22440521657,1658.10610349718,1708.16068353311,1679.94908718411,1643.35697898998
"FBgn0034214",247.824561891065,211.533332141558,201.303327984077,266.80363236585,249.783496674022,237.901286856138,245.587176785863
"FBgn0034215",585.633042087815,570.321912072266,627.793429645257,491.232570179477,613.817740705669,556.323009263584,717.212302354735
"FBgn0025716",1199.29386200855,1263.35653063549,1509.2063064117,1297.1364832375,1376.60949512275,1332.24720639437,1379.44240095144
"FBgn0034217",145.301900870654,128.556168704814,138.751446407104,155.373880024818,137.7729600489,109.800593933602,177.164878775871
"FBgn0027506",871.07383212306,800.554323298161,866.627886575518,652.099466164768,700.065853907013,696.318766528927,769.750852612407
"FBgn0034219",855.584797004869,809.903862840329,1029.26277867565,810.612212452715,517.488679208064,581.028142898644,2317.80534508847
"FBgn0028956",552.442252548833,534.092446346364,491.31659711368,595.599873428471,433.480776739223,447.437420279428,821.067576119901
"FBgn0034221",191.031433124363,224.388949012039,219.500238988287,141.248981840744,145.613697612659,109.800593933602,427.639362562448
"FBgn0024196",1327.63158155928,1160.51159567164,1508.06899947393,1476.83657680156,1432.61476343531,1434.7277607324,1710.55745024979
"FBgn0028953",3036.58845626642,2749.93331784025,2583.96136259787,2360.42742987199,2252.53189153121,2564.75887329906,2288.48150308419
"FBgn0034223",966.958335235675,1159.34290322887,1237.3899482863,1089.97130987107,1222.03495458008,1168.46132044342,1215.71761642753
"FBgn0022987",1333.53216636621,1145.31859391562,1080.44159087499,1227.29670888291,1038.33767451488,1129.11610761721,1230.37953742967
"FBgn0262570",30.2404971355169,26.8799261837339,17.0596040664472,22.7567804076754,14.5613697612659,10.0650544439135,21.9928815032116
"FBgn0050104",22.8647661268543,21.0364639698787,38.668435883947,18.8331975787659,12.3211590287634,14.6400791911469,17.1055745024979
"FBgn0034230",1784.1893309955,1795.11159209631,1918.63680400643,2105.39454599287,2120.35945831356,1961.77061161369,1984.24664228976
"FBgn0034231",135.713450559393,101.67624252108,86.4353272699992,141.248981840744,128.81211711889,129.015697871982,113.629887766593
"FBgn0034232",279.540205228315,189.328175728908,232.010615303682,266.018915800068,228.501494715249,203.131098777164,248.03083028622
"FBgn0263197",7372.04314315833,8468.34544031894,6878.43235959152,5639.7579582746,6830.40252339995,6356.53938380611,7255.20724255948
"FBgn0034237",13178.2185931776,12916.3888775055,13369.0430534058,11172.7944636029,12028.8115281719,12329.6916937941,12576.2627395865
"FBgn0263113",163.741228392311,213.8707170271,210.401783486182,135.755965880271,180.336963966447,145.485786962023,135.622769269805
"FBgn0085223",102.522661020411,107.519704734935,117.142614589604,75.3327903150635,78.4073756375855,117.120633529176,141.731903020697
"FBgn0028382",427.054825401568,296.847880463844,401.469349030391,397.066582285647,388.676562089174,390.707113413734,384.875426306203
"FBgn0010409",36638.9437855318,34928.711037098,47169.8052437265,31201.1153720546,41023.859038951,41289.5983437816,38967.7205434405
"FBgn0034240",3651.72442238888,3461.66701548781,2790.95122527076,3092.56798574651,2653.52961264914,2637.04426430534,3025.24303344178
"FBgn0034242",652.752194266646,404.367585198779,419.666260034601,551.655745744684,450.282357232991,353.19191048642,442.301283564589
"FBgn0034243",2354.33333796512,2124.68286095775,2183.62932050524,2311.77500279351,2103.55787781979,1974.58068090594,2116.20393130903
"FBgn0040294",1020.80117159891,1057.66666070779,999.692798293807,1051.52019814776,1120.10536625122,1119.05105317329,857.722378625253
"FBgn0034245",356.985380819273,362.294657259022,676.697627969073,767.452801334709,665.342587553225,499.592702397889,921.257369634531
"FBgn0250868",261.100877706658,177.641251301198,164.909505975656,335.858690154658,184.817385431451,184.83099978823,306.678514294784
"FBgn0016701",1145.45102564531,984.039036813214,1128.20848226104,1069.56867916075,967.771036441055,955.265167222338,1015.33802939827
"FBgn0034246",4401.83626596988,4570.75614367753,3753.11289461839,4813.45141450624,4008.85710581312,3635.31466415168,4438.89658339821
"FBgn0034249",641.688597753652,577.334066728893,749.485271985914,863.972938925884,1028.25672621862,990.035355301312,734.317876857232
"FBgn0029079",631.362574341524,621.744379554192,739.249509546046,638.759284546476,721.347855865786,764.944137737428,818.623922619544
"FBgn0050105",174.804824905305,85.3145483222857,135.339525593815,176.56122730093,88.4883239338465,101.565549388582,128.291808768734
"FBgn0029006",3237.20833970204,3273.50753220168,3037.74683076537,2606.04371496173,2899.95279322441,2680.96450187878,3228.06627397139
"FBgn0034253",582.68274968435,553.960217873472,502.689666491311,470.045222903365,478.284991389271,504.167727145123,467.959645318336
"FBgn0004400",345.184211205413,301.522650234928,309.347487071576,624.634386362402,347.232663537878,356.851930284207,367.769851803705
"FBgn0034255",941.143276705356,562.141064972869,717.640677728546,1075.06169512122,601.496581676906,702.723801175053,652.455484595278
"FBgn0034258",14519.8640636533,17100.3078226258,17362.1277118922,13048.2670558216,16408.4235102141,17000.7919607194,16201.4227073659
"FBgn0050108",130.550438853329,148.423940231922,189.930258606446,217.366488721589,134.412643950147,162.87088100151,191.826799778012
"FBgn0050109",288.39108243871,191.66556061445,290.013269129603,272.296648326323,234.102021546505,242.476311603371,245.587176785863
"FBgn0034259",1164.62792626783,1131.29428460236,1307.90297842762,1566.2942653007,1494.22055857913,1679.03408223467,1566.38189372874
"FBgn0016059",4907.81141316414,4788.13293803294,4549.22775105259,5369.81545964562,4842.21549830403,4731.4905935888,5597.18834256736
"FBgn0034261",404.190059274714,419.560586954802,409.430497594733,477.892388561184,469.324148459262,464.822514318915,388.540906556739
"FBgn0027872",199.882310334758,120.375321605417,204.715248797367,235.414969734573,182.577174698949,222.346202715544,215.041508031403
"FBgn0045800",179.230263510503,176.472558858427,145.575288033683,458.274474416636,128.81211711889,149.145806759809,295.682073543178
"FBgn0028494",1448.59357010135,1561.37310354211,1273.78377029473,1253.97707211949,1275.80001216014,1183.10139963456,1210.83030942682
"FBgn0034264",19.1769006225229,15.1930017560235,7.96114856434203,23.5414969734573,21.2820019587732,26.5351435339538,21.9928815032116
"FBgn0034265",396.076755165185,358.788579930709,421.940873910128,392.358282890956,422.27972307671,376.067034222587,414.199268310486
"FBgn0034267",16.9641813199241,21.0364639698787,7.96114856434203,14.1248981840744,13.4412643950147,16.4700890900403,25.6583617537469
"FBgn0085224",210.208333746886,128.556168704814,171.733347602235,154.589163459037,151.214224443915,131.760712720322,183.274012526764
"FBgn0034269",1247.23611356486,1354.51454117163,1348.84602818709,1075.06169512122,1166.02968626752,1289.24197377038,1357.44951944823
"FBgn0034270",172.592105602706,165.954326873487,224.04946673934,247.185718221302,248.663391307771,262.606420491198,259.027271037826
"FBgn0034271",695.531434116889,668.492077265034,702.855687537625,780.00826638722,701.185959273264,716.448875416754,769.750852612407
"FBgn0003545",898.364036855112,842.627251237918,878.00095595315,878.882553675741,850.159972984677,861.01965742933,1115.5278229129
"FBgn0027572",1037.02777981797,1145.31859391562,1277.19569110801,1140.9778866469,1297.08201411891,1305.71206286042,1369.66778695001
"FBgn0034277",8042.49709184577,7236.54360563827,7946.36357415111,8500.04984054967,8388.46908785539,8277.1347726947,7905.2190736544
"FBgn0034279",16.9641813199241,30.386003512047,25.0207526307892,27.4650798023669,32.4830556212854,16.4700890900403,17.1055745024979
"FBgn0028740",112.111111331672,114.531859391562,89.8472480832887,127.908800222452,135.532749316398,137.250742417003,84.3060457623112
"FBgn0026309",586.370615188682,556.297602759014,577.751924383679,604.231755652072,590.295528014393,599.328241887578,632.906256592423
"FBgn0026316",899.101609955978,695.372003448767,785.879093994335,823.952394071007,854.640394449682,725.59892491122,758.754411860801
"FBgn0028744",1799.67836611369,1867.57052354812,1827.65224898538,1379.5317226446,1649.91520448805,1679.94908718411,1849.84569977013
"FBgn0028743",59.7434211701676,35.0607732831311,39.8057428217102,45.5135608153509,35.8433717200391,43.9202375734408,35.4329757551743
"FBgn0259211",49.4173977580398,32.7233883975891,31.8445942573681,57.2843093020795,51.5248468475562,34.770188078974,31.767495504639
"FBgn0041585",1854.99634867866,1730.83350774391,1617.2504654992,1855.85467807422,1712.64110499812,1681.77909708301,1962.25376078655
"FBgn0015522",264.78874321099,301.522650234928,230.873308365919,175.776510735148,118.731168822629,109.800593933602,200.379587029261
"FBgn0050323",210.945906847752,283.992263593362,202.44063492184,236.984402866137,209.459703488978,173.85094039487,390.984560057096
"FBgn0034281",17.7017544207904,12.8556168704814,3.41192081328944,7.0624490920372,7.84073756375855,10.9800593933602,7.33096050107054
"FBgn0003701",911.640352670705,946.640878644541,871.177114326571,996.590038543028,822.157338828396,758.539103091301,1051.99283190362
"FBgn0034282",3885.53509536349,3109.89059021373,3080.96449440037,4857.39554219003,3197.90082064724,3339.7680654804,3568.95593727118
"FBgn0265590",164.478801493177,153.098710003006,179.694496166577,193.04027518235,104.169799061364,118.950643428069,179.608532276228
"FBgn0011589",22.127193025988,14.0243093132525,9.09845550210518,27.4650798023669,36.9634770862903,34.770188078974,4.88730700071369
"FBgn0261362",5104.00585799456,5314.04453727991,5437.46446944561,12894.4626089284,15547.0624835669,12699.3536933705,3114.4363862048
"FBgn0034290",25.077485429453,32.7233883975891,42.0803566972365,5.49301596047338,8.96084293000977,12.8100692922536,12.2182675017842
"FBgn0034299",365.098684928802,268.799261837339,315.034021760392,379.802817838445,285.626868394061,350.44689563808,348.220623800851
"FBgn0034300",1359.34722489653,1109.08912818971,997.41818441828,1185.70673089647,1120.10536625122,1055.91571166147,1168.06637317057
"FBgn0003520",3602.30702463084,3294.54399617156,2612.39403604195,3418.22536054601,2966.03900983323,2934.42087287552,2609.82193838111
"FBgn0028983",441.806287418893,494.356903292149,487.90467630039,443.36485966678,498.446887981793,593.838212190898,452.075897566017
"FBgn0040465",54.5804094641037,46.7476977108415,60.2772677014468,61.992608696771,88.4883239338465,47.5802573712276,59.8695107587427
"FBgn0001222",1661.01462315083,1598.77126171078,1580.85664349078,1502.73222347236,1490.86024248038,1554.59340910992,1545.61083897571
"FBgn0003044",2802.77778329181,2828.23571150591,2462.26952025721,2436.54493675283,2808.10415319181,2677.304482081,2581.71992312701
"FBgn0265297",66754.0534939014,70793.5447208556,69392.7828076185,59895.061316436,57778.3951073367,58753.382808921,41002.0620824875
"FBgn0062440",497.124269983863,373.981581686732,514.062735868943,353.907171167642,347.232663537878,355.021920385313,489.952526821548
"FBgn0034304",636.525586047588,703.552850548165,692.619925097757,683.488128796045,782.953651009603,669.783622994973,647.568177594564
"FBgn0000057",893.201025149048,1036.63019673791,1039.49854111552,832.584276294608,1082.02178379868,1052.25569186369,990.901494394701
"FBgn0022238",1629.29897981358,848.470713451773,888.236718393018,1619.65499177387,894.964187634725,871.99971682269,1164.40089292004
"FBgn0034307",373.949562139197,294.510495578301,321.857863386971,325.657374799493,299.068132789076,322.081742205233,327.449569047817
"FBgn0034308",1278.21418380124,1519.30017560235,1194.17228465131,1035.04115026634,1178.35084529628,1259.04681043864,1152.18262541825
"FBgn0034310",1034.07748741451,1229.46444979513,1270.37184948144,1081.33942764747,1301.56243558392,1205.97652337073,1313.46375644181
